"Parcel ID","Address","Sale Price","Sale Date","Sale Condition","Assessed Value","Parcel Type","Year Built","Total Living Area","Finished Bsmt Area","Lot Area","Bedrooms","Central Air","Fireplaces","Occupancy","Style","Neighborhood","INSTRUMENTNUMBER"
"0522100310","5442 GRANT AVE","405000","7/1/2015 12:00:00 AM","Normal","280700","Dwg&Lot","1998","1695","433","0","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Gilbert","201506366"
"0526300120","3526 GRAND AVE","255000","2/1/2000 12:00:00 AM","Abnorml","390000","Dwg&Lot","1997","2504","0","240000","3","Yes","1","Single-family detached (includes detached townhouses)","Split level","N Ames","2176"
"0527102050","4228 EISENHOWER CT","167500","12/1/2002 12:00:00 AM","Normal","216500","Dwg&Lot","1997","1305","676","2812","2","Yes","0","Townhouse:  end unit","One story","Gilbert","201011680"
"0527102060","4230 EISENHOWER CT","132900","9/1/1997 12:00:00 AM","Partial","211400","Dwg&Lot","1997","1304","740","2812","2","Yes","0","Townhouse:  end unit","One story","Gilbert","201410911"
"0527102070","4232 EISENHOWER CT","148500","9/1/1997 12:00:00 AM","Partial","210400","Dwg&Lot","1997","1305","806","2812","2","Yes","0","Townhouse:  end unit","One story","Gilbert","800973"
"0527102080","4234 EISENHOWER CT","133200","8/1/1997 12:00:00 AM","Partial","212700","Dwg&Lot","1997","1305","685","2812","2","Yes","1","Townhouse:  end unit","One story","Gilbert","9709015"
"0527102090","4235 EISENHOWER CT","148615","12/1/1997 12:00:00 AM","Partial","210100","Dwg&Lot","1997","1305","694","2812","1","Yes","0","Townhouse:  end unit","One story","Gilbert","9800298"
"0527102100","4237 EISENHOWER CT","245000","1/1/2016 12:00:00 AM","Normal","208500","Dwg&Lot","1997","1322","716","2812","2","Yes","0","Townhouse:  end unit","One story","Gilbert","201600163"
"0527102110","4239 EISENHOWER CT","135900","10/1/1998 12:00:00 AM","Partial","206900","Dwg&Lot","1997","1322","688","2812","2","Yes","0","Townhouse:  end unit","One story","Gilbert","9814051"
"0527102120","4241 EISENHOWER CT","139500","8/1/1998 12:00:00 AM","Partial","220700","Dwg&Lot","1997","1324","1000","2812","2","Yes","1","Townhouse:  end unit","One story","Gilbert","9811478"
