"Parcel ID","Address","Sale Price","Sale Date","Sale Condition","Assessed Value","Parcel Type","Year Built","Total Living Area","Finished Bsmt Area","Lot Area","Bedrooms","Central Air","Fireplaces","Occupancy","Style","Neighborhood","INSTRUMENTNUMBER"
"0902402050","823 CRAWFORD AVE","91500","5/1/2001 12:00:00 AM","Normal","97600","Dwg&Lot","1930","818","350","3645","2","Yes","0","Single-family detached (includes detached townhouses)","One story","OldTown","106896"
"0902402060","821 CRAWFORD AVE","40000","1/1/1986 12:00:00 AM","Normal","86300","Dwg&Lot","1930","802","0","3645","2","Yes","0","Single-family detached (includes detached townhouses)","One story","OldTown","201313408"
"0902402070","817 CRAWFORD AVE","0","","Normal","95000","Dwg&Lot","1930","936","0","11340","2","No","0","Single-family detached (includes detached townhouses)","Two story","OldTown","313155"
"0902404070","113 E 6TH ST","100000","12/1/2012 12:00:00 AM","Abnorml","109700","Dwg&Lot","1930","1502","0","3600","2","No","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","OldTown","201214901"
"0902409060","320 E 6TH ST","98000","5/1/2016 12:00:00 AM","Normal","83100","Dwg&Lot","1935","1134","0","7020","3","Yes","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","OldTown","201605348"
"0902427040","418 E 6TH ST","87000","3/1/2007 12:00:00 AM","Normal","140800","Dwg&Lot","1930","2064","324","9439","4","Yes","0","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","OldTown","201509951"
"0903200030","1428 13TH ST","0","","Normal","96700","Dwg&Lot","1930","749","685","6800","2","No","0","Two-family conversion; originally built as one-family dwelling","One story","BrkSide","119-324"
"0903200060","1253 ORCHARD DR","159900","9/1/2005 12:00:00 AM","Normal","211800","Dwg&Lot","1933","2187","0","8556","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","BrkSide","512310"
"0903200130","1210 ORCHARD DR","0","","Normal","304600","Dwg&Lot","1933","2013","745","10112","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","BrkSide","201508495"
"0903200230","1019 BROOKRIDGE AVE","0","","Normal","270800","Dwg&Lot","1936","2077","200","8117","3","Yes","0","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","9801986"
"0903200250","1011 BROOKRIDGE AVE 1013","0","","Normal","269700","Dwg&Lot","1931","1919","712","11210","3","Yes","0","Two-family conversion; originally built as one-family dwelling","One and one-half story:  2nd level finished","BrkSide","201007002"
"0903200260","1007 BROOKRIDGE AVE","230000","8/1/2000 12:00:00 AM","Normal","292800","Dwg&Lot","1938","2259","1050","10690","4","Yes","2","Two-family conversion; originally built as one-family dwelling","Two story","BrkSide","10040"
"0903200270","1001 BROOKRIDGE AVE","208000","6/1/1997 12:00:00 AM","Normal","322100","Dwg&Lot","1939","2482","480","22415","4","Yes","0","Single-family detached (includes detached townhouses)","Two and one-half story:  3rd level finished","BrkSide","9706271"
"0903200285","929 BROOKRIDGE AVE","168000","6/1/1993 12:00:00 AM","Normal","387300","Dwg&Lot","1930","2046","104","42895","3","Yes","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","201401672"
"0903201040","1232 ORCHARD DR","133000","6/1/2012 12:00:00 AM","Normal","157300","Dwg&Lot","1936","1040","224","7705","2","Yes","0","Single-family detached (includes detached townhouses)","One story","BrkSide","201206914"
"0903201070","1205 RIDGEWOOD AVE","207500","3/1/1997 12:00:00 AM","Normal","435300","Dwg&Lot","1930","2838","0","12993","3","Yes","2","Single-family detached (includes detached townhouses)","Two story","BrkSide","702588"
"0903202020","1222 RIDGEWOOD AVE","135500","5/1/2000 12:00:00 AM","Normal","174200","Dwg&Lot","1935","1738","0","8792","3","Yes","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","6473"
"0903202040","1216 RIDGEWOOD AVE","162250","10/1/2005 12:00:00 AM","Normal","169100","Dwg&Lot","1937","1749","0","9330","4","Yes","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","513903"
"0903202050","1214 RIDGEWOOD AVE","0","","Normal","403200","Dwg&Lot","1932","3650","823","18215","4","No","1","Single-family detached (includes detached townhouses)","Two story","BrkSide","99-129"
"0903202065","1200 RIDGEWOOD AVE","0","","Normal","229100","Dwg&Lot","1939","2231","442","12785","3","Yes","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","201007670"
"0903202090","1104 RIDGEWOOD AVE","76000","1/1/1991 12:00:00 AM","Normal","158100","Dwg&Lot","1932","1122","0","6675","2","Yes","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level unfinished","BrkSide","275-224"
"0903202110","1040 RIDGEWOOD AVE","167000","8/1/1996 12:00:00 AM","Normal","258300","Dwg&Lot","1939","1903","403","9392","3","Yes","2","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","602802"
"0903202120","1036 RIDGEWOOD AVE","159500","5/1/2011 12:00:00 AM","Normal","181800","Dwg&Lot","1939","1577","0","6435","3","Yes","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","201603170"
"0903202150","1026 RIDGEWOOD AVE","113500","6/1/2005 12:00:00 AM","Normal","120800","Dwg&Lot","1934","832","0","4625","2","Yes","0","Single-family detached (includes detached townhouses)","One story","BrkSide","201213743"
"0903202170","1020 RIDGEWOOD AVE","142000","11/1/2013 12:00:00 AM","Normal","162800","Dwg&Lot","1930","1654","0","4960","3","Yes","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","201314084"
"0903202180","1012 RIDGEWOOD AVE","169900","8/1/2016 12:00:00 AM","Normal","121100","Dwg&Lot","1936","882","0","5292","2","Yes","1","Single-family detached (includes detached townhouses)","One story","BrkSide","201608356"
"0903202190","1004 RIDGEWOOD AVE","232000","8/1/2002 12:00:00 AM","Normal","314900","Dwg&Lot","1937","2342","696","17919","3","Yes","2","Single-family detached (includes detached townhouses)","Two and one-half story:  3rd level finished","BrkSide","211862"
"0903204095","1209 NORTHWESTERN AVE","116000","6/1/2014 12:00:00 AM","Normal","105200","Dwg&Lot","1930","935","0","9100","2","Yes","0","Single-family detached (includes detached townhouses)","One story","BrkSide","201404652"
"0903204150","1131 NORTHWESTERN AVE","73500","8/1/1996 12:00:00 AM","Normal","112400","Dwg&Lot","1932","1264","0","4329","3","Yes","0","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","9608344"
"0903205010","1033 RIDGEWOOD AVE","59000","1/1/1986 12:00:00 AM","Normal","189700","Dwg&Lot","1936","1563","438","7098","3","Yes","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","230-63"
"0903205020","1031 RIDGEWOOD AVE","68000","3/1/1985 12:00:00 AM","Normal","210100","Dwg&Lot","1936","1952","315","9805","4","Yes","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","201103076"
"0903205090","1018 BROOKRIDGE AVE","132600","7/1/2000 12:00:00 AM","Normal","166100","Dwg&Lot","1936","1273","308","6137","2","Yes","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","8131"
"0903206020","1228 PARK WAY","0","","Normal","172100","Dwg&Lot","1938","1623","299","5760","3","No","1","Single-family detached (includes detached townhouses)","Two story","BrkSide","9603629"
"0903206030","1220 PARK WAY","146750","9/1/2003 12:00:00 AM","Normal","170500","Dwg&Lot","1932","1290","0","9355","3","No","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","201400720"
"0903206070","927 RIDGEWOOD AVE","168400","12/1/2014 12:00:00 AM","Normal","168000","Dwg&Lot","1935","1738","175","7010","3","Yes","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","201501320"
"0903206130","1219 9TH ST","0","","Normal","352500","Dwg&Lot","1936","2537","391","9951","4","Yes","2","Single-family detached (includes detached townhouses)","Two story","BrkSide","191-206"
"0903207060","906 RIDGEWOOD AVE","195000","3/1/2015 12:00:00 AM","Normal","221600","Dwg&Lot","1935","1640","0","7141","3","Yes","2","Single-family detached (includes detached townhouses)","Two story","BrkSide","201503114"
"0903225040","1217 CURTISS AVE","135000","6/1/2015 12:00:00 AM","Normal","152700","Dwg&Lot","1939","1274","306","6125","3","Yes","0","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","201505173"
"0903225070","1205 CURTISS AVE","0","","Normal","121300","Dwg&Lot","1938","1193","213","6130","4","Yes","0","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","201107553"
"0903225080","1201 CURTISS AVE","89000","9/1/2013 12:00:00 AM","Normal","111700","Dwg&Lot","1935","1231","184","6130","3","No","0","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","201311837"
"0903226010","1229 MARSTON AVE","0","","Normal","158300","Dwg&Lot","1931","1544","384","6480","3","Yes","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","190-129"
"0903226030","1221 MARSTON AVE","151800","7/1/2004 12:00:00 AM","Normal","175200","Dwg&Lot","1938","1531","288","6000","3","Yes","2","Single-family detached (includes detached townhouses)","Two story","BrkSide","409623"
"0903226130","1210 CURTISS AVE","128000","7/1/2009 12:00:00 AM","Normal","133700","Dwg&Lot","1936","1324","672","6000","3","Yes","0","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","908931"
"0903226160","1222 CURTISS AVE","134000","4/1/2010 12:00:00 AM","Abnorml","141300","Dwg&Lot","1939","1132","464","6000","2","Yes","0","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","201407756"
"0903226170","1226 CURTISS AVE","158500","6/1/2015 12:00:00 AM","Normal","147200","Dwg&Lot","1937","1176","0","6000","2","Yes","0","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","201505351"
"0903227090","1206 MARSTON AVE","147900","7/1/2014 12:00:00 AM","Normal","145300","Dwg&Lot","1939","1412","0","6000","4","Yes","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","BrkSide","201406627"
