"Parcel ID","Address","Sale Price","Sale Date","Sale Condition","Assessed Value","Parcel Type","Year Built","Total Living Area","Finished Bsmt Area","Lot Area","Bedrooms","Central Air","Fireplaces","Occupancy","Style","Neighborhood","INSTRUMENTNUMBER"
"0527356110","2807 EISENHOWER AVE","166000","11/1/2011 12:00:00 AM","Normal","159500","Dwg&Lot","1968","1088","441","11086","3","Yes","1","Single-family detached (includes detached townhouses)","One story","NW Ames","201111937"
"0527357030","2941 MONROE DR","185000","8/1/2005 12:00:00 AM","Normal","202600","Dwg&Lot","1969","1420","729","14129","3","Yes","1","Single-family detached (includes detached townhouses)","One story","NW Ames","510405"
"0527357040","2933 MONROE DR","80000","1/1/1986 12:00:00 AM","Normal","161500","Dwg&Lot","1969","1500","392","11245","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","NW Ames","232-126"
"0527357080","2907 MONROE CIR","232000","6/1/2015 12:00:00 AM","Normal","188900","Dwg&Lot","1969","1962","0","13428","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","NW Ames","201506374"
"0527357090","2906 EISENHOWER AVE","215000","2/1/2015 12:00:00 AM","Normal","177800","Dwg&Lot","1969","1470","434","10400","3","Yes","1","Single-family detached (includes detached townhouses)","One story","NW Ames","201501504"
"0527357100","2912 EISENHOWER AVE","0","","Normal","174600","Dwg&Lot","1969","1408","607","9100","3","Yes","1","Single-family detached (includes detached townhouses)","One story","NW Ames","140-224"
"0527357110","2918 EISENHOWER AVE","146900","6/1/2008 12:00:00 AM","Normal","153000","Dwg&Lot","1969","1308","280","9743","3","Yes","0","Single-family detached (includes detached townhouses)","Two story","NW Ames","807257"
"0527358030","2926 MONROE DR","225000","10/1/2015 12:00:00 AM","Normal","168200","Dwg&Lot","1970","1427","543","10000","3","Yes","1","Single-family detached (includes detached townhouses)","One story","NW Ames","201510869"
"0527358050","2940 MONROE DR","0","","Normal","277500","Dwg&Lot","1969","2866","580","11250","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","NW Ames","115530"
"0527358210","2810 EISENHOWER AVE","142950","8/1/1999 12:00:00 AM","Normal","178500","Dwg&Lot","1969","1604","516","11250","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","NW Ames","9911101"
"0527358220","2818 EISENHOWER AVE","153500","4/1/1999 12:00:00 AM","Normal","192100","Dwg&Lot","1969","1640","1344","11250","3","Yes","1","Single-family detached (includes detached townhouses)","One story","NW Ames","9905665"
"0527359010","2814 MONROE DR","175000","6/1/2007 12:00:00 AM","Normal","191300","Dwg&Lot","1968","1743","559","11700","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","NW Ames","707278"
"0527402010","1423 JEFFERSON ST","0","","Normal","137100","Dwg&Lot","1970","1044","745","10500","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","209-260"
"0527402020","1419 JEFFERSON ST","141500","4/1/2004 12:00:00 AM","Normal","156400","Dwg&Lot","1968","1309","925","9750","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","405060"
"0527402030","1413 JEFFERSON ST","142000","9/1/2011 12:00:00 AM","Normal","148400","Dwg&Lot","1968","1087","835","10500","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","201109599"
"0527402040","1407 JEFFERSON ST","95000","7/1/1994 12:00:00 AM","Normal","138600","Dwg&Lot","1968","1020","829","10500","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","403053"
"0527402050","1401 JEFFERSON ST","160000","5/1/2013 12:00:00 AM","Normal","148300","Dwg&Lot","1969","1042","580","10500","3","Yes","0","Single-family detached (includes detached townhouses)","Split level","N Ames","201307402"
"0527402060","1323 JEFFERSON ST","156500","8/1/2013 12:00:00 AM","Normal","163800","Dwg&Lot","1969","1054","1040","9750","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201310218"
"0527402070","1319 JEFFERSON ST","90000","7/1/1997 12:00:00 AM","Normal","142100","Dwg&Lot","1969","922","992","9750","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","9708055"
"0527402080","1313 JEFFERSON ST","65620","1/1/1990 12:00:00 AM","Normal","143900","Dwg&Lot","1969","1201","618","9750","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","201605345"
"0527402100","1303 JEFFERSON ST","155000","7/1/2005 12:00:00 AM","Normal","153800","Dwg&Lot","1969","1352","453","9750","4","Yes","0","Single-family detached (includes detached townhouses)","Two story","N Ames","201509080"
"0527402110","1229 JEFFERSON ST","126000","8/1/1993 12:00:00 AM","Normal","188300","Dwg&Lot","1969","1623","1007","9450","3","Yes","1","Two-family conversion; originally built as one-family dwelling","Split foyer","N Ames","538-295"
"0527402120","1223 JEFFERSON ST","103900","8/1/2010 12:00:00 AM","Normal","126300","Dwg&Lot","1968","936","456","9150","3","Yes","0","Single-family detached (includes detached townhouses)","Split foyer","N Ames","201008137"
"0527402130","1217 JEFFERSON ST","111900","9/1/2008 12:00:00 AM","Normal","122700","Dwg&Lot","1969","936","252","10295","2","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","810567"
"0527402140","1213 JEFFERSON ST","148000","6/1/2016 12:00:00 AM","Normal","124900","Dwg&Lot","1969","912","513","11440","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201604840"
"0527402160","3329 JEFFERSON CIR","0","","Normal","162500","Dwg&Lot","1970","1282","568","15217","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","143-270"
"0527402170","3331 JEFFERSON CIR","115450","7/1/2002 12:00:00 AM","Normal","127900","Dwg&Lot","1969","912","762","10378","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","210677"
"0527402190","3330 JEFFERSON CIR","0","","Normal","137200","Dwg&Lot","1970","1081","386","9893","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","164-068"
"0527402200","3328 JEFFERSON CIR","164000","9/1/2014 12:00:00 AM","Normal","160900","Dwg&Lot","1970","1004","578","11241","2","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","201408260"
"0527402210","3322 JEFFERSON CIR","162800","3/1/2015 12:00:00 AM","Normal","152000","Dwg&Lot","1969","1096","866","15870","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201502642"
"0527402220","3316 GARNER AVE","155000","11/1/2013 12:00:00 AM","Normal","165000","Dwg&Lot","1970","1002","828","8750","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201314036"
"0527402300","3232 GARNER AVE","105000","7/1/1997 12:00:00 AM","Normal","151400","Dwg&Lot","1970","988","669","7645","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","9707137"
"0527402310","3224 GARNER AVE","105400","6/1/1998 12:00:00 AM","Normal","153600","Dwg&Lot","1969","1234","943","7700","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","9807600"
"0527402320","3218 GARNER AVE","123000","11/1/2012 12:00:00 AM","Normal","141500","Dwg&Lot","1970","1078","54","10380","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201213565"
"0527402330","1129 WHEELER ST","117900","2/1/2004 12:00:00 AM","Abnorml","130700","Dwg&Lot","1970","864","624","9450","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","501197"
"0527402340","1123 WHEELER ST","0","","Normal","132800","Dwg&Lot","1970","1160","150","9380","2","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","143-473"
"0527402350","1117 WHEELER ST","110000","6/1/2005 12:00:00 AM","Normal","120100","Dwg&Lot","1970","864","760","9310","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","507598"
"0527402360","1113 WHEELER ST","0","","Normal","153400","Dwg&Lot","1970","1264","1121","8645","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","197-053"
"0527402370","1107 WHEELER ST","0","","Normal","120300","Dwg&Lot","1970","864","196","8580","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","205-234"
"0527402380","1103 WHEELER ST","116050","7/1/2006 12:00:00 AM","Abnorml","128100","Dwg&Lot","1970","864","0","9353","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","609050"
"0527403010","1422 JEFFERSON ST","0","","Normal","177900","Dwg&Lot","1968","1528","720","9100","2","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","201211992"
"0527403020","1416 JEFFERSON ST","142000","7/1/2010 12:00:00 AM","Normal","161600","Dwg&Lot","1968","1056","775","8450","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","1006265"
"0527403030","1412 JEFFERSON ST","53000","1/1/1988 12:00:00 AM","Normal","122800","Dwg&Lot","1968","864","492","8450","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","249-241"
"0527403040","1406 JEFFERSON ST","156000","7/1/2009 12:00:00 AM","Normal","163500","Dwg&Lot","1969","1026","911","7930","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","908462"
"0527403050","1402 JEFFERSON ST","0","","Normal","137700","Dwg&Lot","1969","1210","210","7930","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","144-524"
"0527403060","1326 JEFFERSON ST","103500","12/1/1998 12:00:00 AM","Normal","146200","Dwg&Lot","1970","1072","494","8060","3","Yes","0","Single-family detached (includes detached townhouses)","Split level","N Ames","9817727"
"0527403070","1320 JEFFERSON ST","143000","6/1/2002 12:00:00 AM","Normal","164200","Dwg&Lot","1970","936","593","8450","3","Yes","1","Single-family detached (includes detached townhouses)","Split foyer","N Ames","210061"
"0527403080","1314 JEFFERSON ST","127000","7/1/2003 12:00:00 AM","Normal","130500","Dwg&Lot","1969","960","0","8450","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","314410"
"0527403090","1310 JEFFERSON ST","120000","2/1/2004 12:00:00 AM","Normal","130800","Dwg&Lot","1968","988","0","7930","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","800534"
"0527403100","1304 JEFFERSON ST","131000","6/1/2011 12:00:00 AM","Normal","127600","Dwg&Lot","1970","1014","750","9080","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201105108"
"0527403250","1305 WHEELER ST","124200","7/1/2002 12:00:00 AM","Normal","152100","Dwg&Lot","1970","768","657","9870","2","Yes","0","Single-family detached (includes detached townhouses)","Split foyer","N Ames","210235"
"0527403260","1311 WHEELER ST","84800","9/1/1997 12:00:00 AM","Normal","129200","Dwg&Lot","1970","925","409","9165","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","9710620"
"0527403270","1315 WHEELER ST","142500","2/1/2015 12:00:00 AM","Normal","141200","Dwg&Lot","1970","875","669","8520","2","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201501691"
"0527403280","1321 WHEELER ST","138000","5/1/2016 12:00:00 AM","Normal","122500","Dwg&Lot","1970","845","237","8580","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201603882"
"0527403290","1401 WHEELER ST","54900","1/1/1987 12:00:00 AM","Normal","161400","Dwg&Lot","1970","1332","352","8640","2","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","242-154"
"0527403300","1407 WHEELER ST","90900","8/1/1997 12:00:00 AM","Normal","135900","Dwg&Lot","1970","825","665","8928","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201508843"
"0527403310","1413 WHEELER ST","163900","10/1/2012 12:00:00 AM","Normal","178300","Dwg&Lot","1970","1422","566","9457","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201213556"
"0527404010","1224 JEFFERSON ST","91500","8/1/1993 12:00:00 AM","Normal","167600","Dwg&Lot","1969","1206","738","8305","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","543-220"
"0527404020","1218 JEFFERSON ST","128000","3/1/2009 12:00:00 AM","Normal","141500","Dwg&Lot","1970","1180","0","7830","2","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","903014"
"0527404050","3305 GARNER AVE","133000","10/1/2007 12:00:00 AM","Normal","135300","Dwg&Lot","1970","914","700","7920","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","713377"
"0527404060","3301 GARNER AVE","139500","7/1/2015 12:00:00 AM","Normal","123300","Dwg&Lot","1970","905","606","7800","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201506524"
"0527404070","3229 GARNER AVE","71000","5/1/2000 12:00:00 AM","Abnorml","115600","Dwg&Lot","1969","890","0","7800","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","214361"
"0527404080","3225 GARNER AVE","47450","1/1/1994 12:00:00 AM","Normal","148800","Dwg&Lot","1969","1390","0","7800","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","312618"
"0527404090","3219 GARNER AVE","0","","Normal","159200","Dwg&Lot","1969","1107","857","7800","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","164-230"
"0527404120","3203 GARNER AVE","126000","4/1/2010 12:00:00 AM","Normal","136000","Dwg&Lot","1970","882","882","8400","2","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","1003557"
"0527405010","1418 WHEELER ST","0","","Normal","147300","Dwg&Lot","1970","792","671","8470","2","Yes","0","Single-family detached (includes detached townhouses)","Split foyer","N Ames","162-142"
"0527405020","1414 WHEELER ST","122500","5/1/2012 12:00:00 AM","Normal","135000","Dwg&Lot","1970","864","0","8470","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201205896"
"0527405030","1408 WHEELER ST","136000","9/1/2011 12:00:00 AM","Normal","146200","Dwg&Lot","1970","875","713","7200","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201109159"
"0527405040","1402 WHEELER ST","62500","1/1/1990 12:00:00 AM","Normal","118700","Dwg&Lot","1970","864","504","7200","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","271-96"
"0527405050","1322 WHEELER ST","53000","1/1/1987 12:00:00 AM","Normal","132000","Dwg&Lot","1970","875","683","7200","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","241-101"
"0527405060","1316 WHEELER ST","134500","7/1/2012 12:00:00 AM","Normal","141300","Dwg&Lot","1970","768","696","7735","2","Yes","0","Single-family detached (includes detached townhouses)","Split foyer","N Ames","201605828"
"0527405080","1306 WHEELER ST","49995","1/1/1988 12:00:00 AM","Normal","130000","Dwg&Lot","1970","825","595","8330","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","245-226"
"0527405090","1224 WHEELER ST","51000","1/1/1986 12:00:00 AM","Normal","121400","Dwg&Lot","1970","864","348","7670","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","105530"
"0527405100","1218 WHEELER ST","0","","Normal","134500","Dwg&Lot","1970","925","0","7689","2","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","413100"
"0527405110","1212 WHEELER ST","0","","Normal","127200","Dwg&Lot","1970","864","864","7670","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","143-524"
"0527405120","1208 WHEELER ST","0","","Normal","119600","Dwg&Lot","1970","875","363","7605","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","144-123"
"0527405130","1202 WHEELER ST","76500","9/1/2009 12:00:00 AM","Abnorml","138900","Dwg&Lot","1970","864","726","7038","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201401948"
"0527405140","1136 WHEELER ST","0","","Normal","117500","Dwg&Lot","1970","864","423","7020","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","9809826"
"0527405150","1128 WHEELER ST 1130","50500","1/1/1986 12:00:00 AM","Normal","120800","Dwg&Lot","1970","825","635","6984","3","Yes","0","Two-family conversion; originally built as one-family dwelling","One story","N Ames","707360"
"0527405160","1122 WHEELER ST","120500","11/1/2009 12:00:00 AM","Normal","130700","Dwg&Lot","1970","864","614","6960","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","914676"
"0527405170","1116 WHEELER ST","130089","3/1/2013 12:00:00 AM","Allocat","128400","Dwg&Lot","1970","825","317","6960","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201309907"
"0527405180","1112 WHEELER ST","124500","7/1/2009 12:00:00 AM","Normal","135200","Dwg&Lot","1970","864","191","8120","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","909912"
"0527405190","1106 WHEELER ST","109000","7/1/2004 12:00:00 AM","Normal","128900","Dwg&Lot","1970","875","488","7475","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","409915"
"0527405200","1102 WHEELER ST","58500","1/1/1987 12:00:00 AM","Normal","124600","Dwg&Lot","1970","864","751","7245","2","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","242-4"
"0527451020","1466 TRUMAN PL","123500","11/1/2013 12:00:00 AM","Normal","122700","Dwg&Lot","1970","1302","0","2016","3","Yes","0","Townhouse:  end unit","Two story","Br'Dale","201313524"
"0527451030","1462 TRUMAN PL","81900","4/1/2001 12:00:00 AM","Normal","102100","Dwg&Lot","1970","1092","425","1869","3","Yes","0","Townhouse:  inner unit","Two story","Br'Dale","105028"
"0527451040","1458 TRUMAN PL","105000","2/1/2011 12:00:00 AM","Normal","114800","Dwg&Lot","1970","1218","208","1953","3","Yes","0","Townhouse:  inner unit","Two story","Br'Dale","201102031"
"0527451050","1454 TRUMAN PL","54000","1/1/1992 12:00:00 AM","Normal","101700","Dwg&Lot","1970","987","253","1827","2","Yes","0","Townhouse:  inner unit","Two story","Br'Dale","285-96"
"0527451060","1450 TRUMAN PL","106000","9/1/2008 12:00:00 AM","Normal","103700","Dwg&Lot","1970","987","321","1869","2","Yes","0","Townhouse:  inner unit","Two story","Br'Dale","811215"
"0527451070","1446 TRUMAN PL","93000","10/1/2012 12:00:00 AM","Abnorml","109900","Dwg&Lot","1970","1092","384","1890","3","Yes","0","Townhouse:  inner unit","Two story","Br'Dale","201212168"
"0527451080","1442 TRUMAN PL","76900","1/1/1991 12:00:00 AM","Normal","122200","Dwg&Lot","1970","1302","430","1890","3","Yes","0","Townhouse:  inner unit","Two story","Br'Dale","277-189"
"0527451090","1438 TRUMAN PL","85000","10/1/1994 12:00:00 AM","Normal","131500","Dwg&Lot","1970","1365","398","2160","3","Yes","0","Townhouse:  end unit","Two story","Br'Dale","9411627"
"0527451110","1344 TRUMAN PL","125000","5/1/2009 12:00:00 AM","Normal","132400","Dwg&Lot","1970","1365","765","2368","3","Yes","0","Townhouse:  end unit","Two story","Br'Dale","905464"
"0527451120","1340 TRUMAN PL","0","","Normal","105400","Dwg&Lot","1970","1029","308","2058","3","Yes","0","Townhouse:  inner unit","Two story","Br'Dale","142-592"
"0527451130","1336 TRUMAN PL","112000","5/1/2012 12:00:00 AM","Normal","124600","Dwg&Lot","1970","1218","672","2016","3","Yes","0","Townhouse:  inner unit","Two story","Br'Dale","201205121"
"0527451140","1332 TRUMAN PL","51000","1/1/1986 12:00:00 AM","Normal","111000","Dwg&Lot","1970","987","386","1932","2","Yes","0","Townhouse:  inner unit","Two story","Br'Dale","200815"
"0527451150","1328 TRUMAN PL","125000","8/1/2015 12:00:00 AM","Normal","117400","Dwg&Lot","1970","1092","394","2040","3","Yes","1","Townhouse:  end unit","Two story","Br'Dale","201507714"
"0527451250","1347 BARKLEY CT","83000","8/1/1994 12:00:00 AM","Normal","130100","Dwg&Lot","1970","1365","468","1920","3","Yes","1","Townhouse:  end unit","Two story","Br'Dale","9409448"
"0527451260","1343 BARKLEY CT","98176","1/1/2004 12:00:00 AM","Normal","136000","Dwg&Lot","1970","1302","378","1680","3","Yes","1","Townhouse:  inner unit","Two story","Br'Dale","201601337"
"0527451270","1339 BARKLEY CT","49000","1/1/1986 12:00:00 AM","Normal","103000","Dwg&Lot","1970","987","264","1680","2","Yes","1","Townhouse:  end unit","Two story","Br'Dale","201312406"
"0527452220","1205 JOHNSON ST","0","","Normal","170300","Dwg&Lot","1966","1368","663","9227","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","162-199"
"0527452230","1213 JOHNSON ST","106500","7/1/1995 12:00:00 AM","Normal","172300","Dwg&Lot","1966","1261","1169","8924","2","Yes","1","Single-family detached (includes detached townhouses)","Split foyer","N Ames","9506096"
