"Parcel ID","Address","Sale Price","Sale Date","Sale Condition","Assessed Value","Parcel Type","Year Built","Total Living Area","Finished Bsmt Area","Lot Area","Bedrooms","Central Air","Fireplaces","Occupancy","Style","Neighborhood","INSTRUMENTNUMBER"
"0527150010","1911 BLOOMINGTON RD","0","","No Data","613400","Dwg&Lot","2011","2998","1770","43022","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Gilbert","201007493"
"0527252010","3931 HOOVER AVE","349000","6/1/2014 12:00:00 AM","Normal","378100","Dwg&Lot","2010","1616","1154","15891","2","Yes","1","Townhouse:  end unit","One story","Stonebr","201405072"
"0527252020","3925 HOOVER AVE","357679","8/1/2010 12:00:00 AM","Partial","464800","Dwg&Lot","2010","1842","1496","12969","2","Yes","1","Townhouse:  end unit","One story","Stonebr","201007992"
"0527258010","1316 KINYON CIR","394432","6/1/2010 12:00:00 AM","Partial","479800","Dwg&Lot","2010","1856","1445","11394","1","Yes","1","Single-family detached (includes detached townhouses)","One story","Stonebr","1005743"
"0527260010","3626 HOOVER AVE","59000","10/1/2011 12:00:00 AM","Normal","631800","Dwg&Lot","2011","2437","1425","14843","2","Yes","2","Single-family detached (includes detached townhouses)","One story","Stonebr","201408197"
"0527380030","1612 REAGAN DR","34000","7/1/1994 12:00:00 AM","Partial","299800","Dwg&Lot","2011","1593","805","16980","1","Yes","1","Single-family detached (includes detached townhouses)","One story","NW Ames","201403493"
"0527403210","1318 NIXON CIR","132000","11/1/2011 12:00:00 AM","Normal","219900","Dwg&Lot","2012","1104","552","9532","2","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201610973"
"0528102020","4213 WEMBLEY AVE","301279","12/1/2010 12:00:00 AM","Partial","285800","Dwg&Lot","2010","2106","0","12431","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","NRidgHt","201012832"
"0528104030","3115 SEDWICK ST","67500","8/1/2011 12:00:00 AM","Normal","441200","Dwg&Lot","2011","1986","1239","13906","3","Yes","2","Single-family detached (includes detached townhouses)","One story","NRidgHt","201108436"
"0528104060","3017 SEDWICK ST","0","5/1/2010 12:00:00 AM","Normal","533300","Dwg&Lot","2011","2312","1924","13778","2","Yes","1","Single-family detached (includes detached townhouses)","One story","NRidgHt","201106886"
