"Parcel ID","Address","Sale Price","Sale Date","Sale Condition","Assessed Value","Parcel Type","Year Built","Total Living Area","Finished Bsmt Area","Lot Area","Bedrooms","Central Air","Fireplaces","Occupancy","Style","Neighborhood","INSTRUMENTNUMBER"
"0531363010","5406 KANSAS DR","159000","4/1/2009 12:00:00 AM","Normal","202200","Dwg&Lot","2007","1218","0","9605","3","Yes","0","Single-family detached (includes detached townhouses)","One story","SawyerW","905329"
"0531376070","1520 CALIFORNIA AVE","170000","3/1/2008 12:00:00 AM","Normal","173300","Dwg&Lot","2007","1161","0","9260","3","Yes","0","Single-family detached (includes detached townhouses)","One story","SawyerW","201502757"
"0907410020","915 POE AVE","228000","7/1/2016 12:00:00 AM","Normal","195700","Dwg&Lot","2007","1476","0","8145","3","Yes","0","Single-family detached (includes detached townhouses)","Two story","CollgCr","201606977"
"0908154045","4303 COCHRANE PKY","367000","11/1/2013 12:00:00 AM","Normal","412000","Dwg&Lot","2007","1698","1234","19352","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Edwards","201313693"
"0907410130","705 POE AVE","332000","7/1/2014 12:00:00 AM","Normal","285200","Dwg&Lot","2007","1602","1478","10200","3","Yes","1","Single-family detached (includes detached townhouses)","One story","CollgCr","201406632"
"0907412090","4805 WALLER ST","179900","1/1/2008 12:00:00 AM","Normal","224900","Dwg&Lot","2007","1234","1027","11049","3","Yes","0","Single-family detached (includes detached townhouses)","One story","CollgCr","801088"
"0908154205","4302 COCHRANE PKY","184750","10/1/2007 12:00:00 AM","Partial","1081200","Dwg&Lot","2007","4720","2100","40094","3","Yes","2","Single-family detached (includes detached townhouses)","Two story","Edwards","201208248"
"0907414050","4830 WALLER ST","32000","5/1/2000 12:00:00 AM","Normal","224000","Dwg&Lot","2007","1248","756","8636","2","Yes","6","Single-family detached (includes detached townhouses)","One story","CollgCr","714450"
"0907418010","804 POE AVE","218836","2/1/2008 12:00:00 AM","Normal","244100","Dwg&Lot","2007","1564","56","11058","3","Yes","0","Single-family detached (includes detached townhouses)","One story","CollgCr","801564"
"0907418040","822 POE AVE","231000","8/1/2015 12:00:00 AM","Normal","215600","Dwg&Lot","2007","1361","924","9627","3","Yes","0","Single-family detached (includes detached townhouses)","One story","CollgCr","201507601"
"0907420040","1026 POE AVE","177000","10/1/2013 12:00:00 AM","Normal","181700","Dwg&Lot","2007","1396","0","11069","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","CollgCr","201313770"
"0908180040","513 BELLFLOWER DR","260000","4/1/2013 12:00:00 AM","Normal","243000","Dwg&Lot","2007","1484","895","10588","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Edwards","201304127"
"0921126030","3217 RED FOX RD","298751","1/1/2008 12:00:00 AM","Normal","296600","Dwg&Lot","2007","1727","361","11449","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Timber","800528"
"0921128050","2624 COTTONWOOD RD","425000","5/1/2009 12:00:00 AM","Normal","588800","Dwg&Lot","2007","2242","1637","12633","2","Yes","1","Single-family detached (includes detached townhouses)","One story","Timber","905782"
"0921128080","2600 COTTONWOOD RD","91900","10/1/2007 12:00:00 AM","Normal","409200","Dwg&Lot","2007","1673","1085","13605","2","Yes","1","Single-family detached (includes detached townhouses)","One story","Timber","712593"
"0911370490","1515 GOLDEN ASPEN DR","294464","8/1/2008 12:00:00 AM","Partial","292400","Dwg&Lot","2007","1805","1502","3843","2","Yes","1","Townhouse:  end unit","One story","Crawfor","809407"
"0911370500","1517 GOLDEN ASPEN DR","230000","6/1/2009 12:00:00 AM","Partial","274100","Dwg&Lot","2007","1648","1476","3843","2","Yes","1","Townhouse:  end unit","One story","Crawfor","908487"
"0528102090","3329 SEDWICK ST","314813","7/1/2007 12:00:00 AM","Partial","362300","Dwg&Lot","2007","1828","48","11694","3","Yes","1","Single-family detached (includes detached townhouses)","One story","NRidgHt","708581"
"0528102100","3321 SEDWICK ST","368500","11/1/2014 12:00:00 AM","Normal","357200","Dwg&Lot","2007","1694","1382","12030","3","Yes","1","Single-family detached (includes detached townhouses)","One story","NRidgHt","201410159"
"0528102110","3313 SEDWICK ST","426000","8/1/2008 12:00:00 AM","Partial","513000","Dwg&Lot","2007","2332","1280","12474","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","NRidgHt","808954"
"0528102130","3217 SEDWICK ST","318000","11/1/2007 12:00:00 AM","Partial","320000","Dwg&Lot","2007","1734","1004","12085","3","Yes","1","Single-family detached (includes detached townhouses)","One story","NRidgHt","713590"
"0528102140","3209 SEDWICK ST","462000","6/1/2009 12:00:00 AM","Normal","490600","Dwg&Lot","2007","2775","1389","14257","4","Yes","3","Single-family detached (includes detached townhouses)","Two story","NRidgHt","907969"
"0528104010","3131 SEDWICK ST","360900","4/1/2016 12:00:00 AM","Normal","358600","Dwg&Lot","2007","1800","1293","14333","2","Yes","1","Single-family detached (includes detached townhouses)","One story","NRidgHt","201603625"
"0528104050","3025 SEDWICK ST","489900","8/1/2010 12:00:00 AM","Normal","523000","Dwg&Lot","2007","2084","1950","14803","2","Yes","1","Single-family detached (includes detached townhouses)","One story","NRidgHt","201008233"
"0906200130","1133 BRITISH COLUMBIA AVE","100000","6/1/2000 12:00:00 AM","Normal","587000","Dwg&Lot","2007","2833","1796","52395","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","SawyerW","507763"
"0906200160","1120 BRITISH COLUMBIA AVE","117500","5/1/2000 12:00:00 AM","Normal","742300","Dwg&Lot","2007","4394","1130","43620","3","Yes","2","Single-family detached (includes detached townhouses)","Two story","SawyerW","705075"
"0906200170","1128 BRITISH COLUMBIA AVE","100000","5/1/2005 12:00:00 AM","Normal","624400","Dwg&Lot","2007","3488","2028","37657","3","Yes","1","Single-family detached (includes detached townhouses)","One story","SawyerW","505269"
