"Parcel ID","Address","Sale Price","Sale Date","Sale Condition","Assessed Value","Parcel Type","Year Built","Total Living Area","Finished Bsmt Area","Lot Area","Bedrooms","Central Air","Fireplaces","Occupancy","Style","Neighborhood","INSTRUMENTNUMBER"
"0526351050","3009 KELLOGG AVE","0","","Normal","168600","Dwg&Lot","1972","1395","0","10200","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","258-295"
"0526351060","3005 KELLOGG AVE","175000","9/1/2003 12:00:00 AM","Normal","204800","Dwg&Lot","1971","1481","994","10200","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","319885"
"0526351070","3001 KELLOGG AVE","0","","Normal","201000","Dwg&Lot","1971","1614","432","11184","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","402342"
"0526351080","3117 DUFF AVE","68000","2/1/1993 12:00:00 AM","Abnorml","213900","Dwg&Lot","1972","1775","812","11184","3","Yes","2","Single-family detached (includes detached townhouses)","One story","N Ames","9712748"
"0526351090","3006 GROVE AVE","0","","Normal","270700","Dwg&Lot","1973","2100","1498","10200","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","181-173"
"0526351100","3010 GROVE AVE","190000","6/1/2015 12:00:00 AM","Normal","175000","Dwg&Lot","1974","1434","844","10200","4","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","201505900"
"0526352040","3011 NORTHWOOD DR","163500","1/1/1991 12:00:00 AM","Normal","252000","Dwg&Lot","1971","2150","927","10663","4","Yes","1","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","N Ames","201314657"
"0526352080","3006 KELLOGG AVE","167300","3/1/2007 12:00:00 AM","Normal","204800","Dwg&Lot","1971","1587","838","10667","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","703020"
"0526353010","3012 NORTHWOOD DR","0","","Normal","286200","Dwg&Lot","1971","2649","530","10212","5","Yes","3","Single-family detached (includes detached townhouses)","Split level","N Ames","252-160"
"0526353020","3008 NORTHWOOD DR","206500","10/1/2002 12:00:00 AM","Normal","275900","Dwg&Lot","1974","2335","680","10200","3","Yes","2","Single-family detached (includes detached townhouses)","One story","N Ames","216630"
"0526354040","2907 NORTHWOOD DR","110000","1/1/1985 12:00:00 AM","Normal","208900","Dwg&Lot","1972","1576","1251","11075","3","Yes","2","Single-family detached (includes detached townhouses)","One story","N Ames","583-55"
"0526354050","2823 NORTHWOOD DR","185000","1/1/2004 12:00:00 AM","Normal","280200","Dwg&Lot","1971","2302","1246","11075","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","400671"
"0526354060","2817 NORTHWOOD DR","0","","Normal","229500","Dwg&Lot","1971","1776","1024","11075","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","201201719"
"0526354080","2803 NORTHWOOD DR","200000","7/1/2004 12:00:00 AM","Normal","243500","Dwg&Lot","1974","1920","696","10671","3","Yes","1","Single-family detached (includes detached townhouses)","Split level","N Ames","409588"
"0526355010","2910 DUFF AVE","355000","9/1/2015 12:00:00 AM","Normal","329100","Dwg&Lot","1972","1670","1586","27711","0","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","201509887"
"0526355040","2818 DUFF AVE","175250","5/1/1997 12:00:00 AM","Normal","251100","Dwg&Lot","1971","1696","1111","11532","4","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","9705282"
"0526355050","2814 DUFF AVE","230000","3/1/2015 12:00:00 AM","Normal","260700","Dwg&Lot","1971","1753","1658","12300","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","201502527"
"0526355070","2800 DUFF AVE","263500","1/1/1987 12:00:00 AM","Normal","495100","Dwg&Lot","1971","3298","1506","13751","3","Yes","4","Single-family detached (includes detached townhouses)","One and one-half story:  2nd level finished","N Ames","106035"
"0526355080","2802 THOMPSON DR","345000","7/1/2009 12:00:00 AM","Normal","407000","Dwg&Lot","1972","2718","1410","13860","4","Yes","3","Single-family detached (includes detached townhouses)","Split level","N Ames","201501233"
