"Parcel ID","Address","Sale Price","Sale Date","Sale Condition","Assessed Value","Parcel Type","Year Built","Total Living Area","Finished Bsmt Area","Lot Area","Bedrooms","Central Air","Fireplaces","Occupancy","Style","Neighborhood","INSTRUMENTNUMBER"
"0526301030","3132 NORTHWOOD DR","104000","4/1/1996 12:00:00 AM","Abnorml","185700","Dwg&Lot","1956","1344","0","29704","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","9603632"
"0526301040","3130 NORTHWOOD DR","80000","1/1/1983 12:00:00 AM","Normal","201500","Dwg&Lot","1956","1308","1250","29936","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","206-016"
"0526301055","3128 NORTHWOOD DR","164000","1/1/2015 12:00:00 AM","Normal","190700","Dwg&Lot","1959","1262","962","15418","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201500887"
"0526301100","3126 NORTHWOOD DR","215000","5/1/2010 12:00:00 AM","Normal","241400","Dwg&Lot","1960","1656","639","31770","3","Yes","2","Single-family detached (includes detached townhouses)","One story","N Ames","1005066"
"0526302010","3119 NORTHWOOD DR","0","","Normal","181300","Dwg&Lot","1956","1860","390","10481","4","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","231-274"
"0526302020","3117 NORTHWOOD DR","191000","8/1/2003 12:00:00 AM","Normal","222100","Dwg&Lot","1956","1979","577","10939","2","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","201608441"
"0526302040","3113 NORTHWOOD DR","187500","8/1/2016 12:00:00 AM","Normal","166800","Dwg&Lot","1956","1024","773","10533","2","Yes","2","Single-family detached (includes detached townhouses)","One story","N Ames","201608069"
"0526302050","3111 NORTHWOOD DR","121000","8/1/1998 12:00:00 AM","Normal","162900","Dwg&Lot","1957","1029","695","8939","2","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","403613"
"0526302060","3109 NORTHWOOD DR","139000","12/1/2003 12:00:00 AM","Normal","160800","Dwg&Lot","1958","1104","533","7740","2","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","325575"
"0526302070","607 RIVER OAK DR","144000","5/1/2000 12:00:00 AM","Normal","190400","Dwg&Lot","1958","1542","813","11751","3","Yes","2","Single-family detached (includes detached townhouses)","Split level","N Ames","201111007"
"0526302080","611 RIVER OAK DR","116000","6/1/2002 12:00:00 AM","Normal","136900","Dwg&Lot","1956","1046","631","7656","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","209338"
"0526302090","615 RIVER OAK DR","129900","12/1/2012 12:00:00 AM","Normal","147100","Dwg&Lot","1956","1008","660","8807","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","201215494"
"0526302100","619 RIVER OAK DR","121000","5/1/2003 12:00:00 AM","Normal","144000","Dwg&Lot","1956","1008","431","10629","3","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","308529"
"0526302110","623 RIVER OAK DR","124500","10/1/2009 12:00:00 AM","Normal","130500","Dwg&Lot","1956","882","564","13008","2","Yes","0","Single-family detached (includes detached townhouses)","One story","N Ames","913123"
"0526302120","627 RIVER OAK DR","225500","5/1/2016 12:00:00 AM","Normal","188200","Dwg&Lot","1957","1797","1127","11765","3","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","201605763"
"0526302140","3120 GROVE AVE","0","","Normal","162400","Dwg&Lot","1957","1469","1100","11200","3","No","1","Single-family detached (includes detached townhouses)","One story","N Ames","91-037"
