"Parcel ID","Address","Sale Price","Sale Date","Sale Condition","Assessed Value","Parcel Type","Year Built","Total Living Area","Finished Bsmt Area","Lot Area","Bedrooms","Central Air","Fireplaces","Occupancy","Style","Neighborhood","INSTRUMENTNUMBER"
"0527127050","1821 WATERBURY CIR","37000","2/1/2002 12:00:00 AM","Normal","328200","Dwg&Lot","2002","1833","961","5635","2","Yes","1","Townhouse:  end unit","One story","Stonebr","201505103"
"0527127060","1817 WATERBURY CIR","37000","1/1/2002 12:00:00 AM","Normal","367100","Dwg&Lot","2002","2014","1230","5303","2","Yes","1","Townhouse:  end unit","One story","Stonebr","200867"
"0527127070","1813 WATERBURY CIR","37000","12/1/2001 12:00:00 AM","Normal","291900","Dwg&Lot","2002","1522","1229","4912","1","Yes","1","Townhouse:  end unit","One story","Stonebr","118006"
"0527127080","1809 WATERBURY CIR","45000","10/1/2001 12:00:00 AM","Normal","441400","Dwg&Lot","2002","2645","2509","9658","1","Yes","2","Townhouse:  end unit","One story","Stonebr","117911"
"0527131090","4215 STONE BROOKE RD","284500","5/1/2016 12:00:00 AM","Normal","268200","Dwg&Lot","2002","1465","677","5589","2","Yes","1","Townhouse:  end unit","One story","Stonebr","201604692"
"0527131100","4211 STONE BROOKE RD","26000","4/1/2002 12:00:00 AM","Normal","282500","Dwg&Lot","2002","1457","1115","5589","2","Yes","0","Townhouse:  end unit","One story","Stonebr","206095"
"0527216020","4007 LAURA CT","478345","8/1/2016 12:00:00 AM","Normal","505000","Dwg&Lot","2002","3072","1417","14706","4","Yes","2","Single-family detached (includes detached townhouses)","Two story","Stonebr","2016008749"
"0527216030","4013 LAURA CT","402790","5/1/2004 12:00:00 AM","Normal","512600","Dwg&Lot","2002","2954","1218","14302","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","Stonebr","406392"
"0527363010","2805 SOMERSET DR","188500","3/1/2004 12:00:00 AM","Normal","208200","Dwg&Lot","2002","1419","439","8452","2","Yes","1","Single-family detached (includes detached townhouses)","One story","Somerst","201502989"
"0527364020","2739 SOMERSET DR","340000","7/1/2013 12:00:00 AM","Normal","300100","Dwg&Lot","2002","2021","766","8000","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","Somerst","201308397"
"0527366010","2806 SOMERSET DR","207000","7/1/2013 12:00:00 AM","Normal","202900","Dwg&Lot","2002","1475","18","8533","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Somerst","201308794"
"0527368010","2754 SOMERSET DR","235000","10/1/2009 12:00:00 AM","Normal","219000","Dwg&Lot","2002","1811","501","8470","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","Somerst","913529"
"0527427210","3405 POLARIS DR","205000","8/1/2013 12:00:00 AM","Normal","208500","Dwg&Lot","2002","1419","951","8773","2","Yes","0","Townhouse:  end unit","One story","N Ames","201507107"
"0527427220","3407 POLARIS DR","173000","1/1/2003 12:00:00 AM","Normal","209400","Dwg&Lot","2002","1419","982","6814","2","Yes","0","Townhouse:  end unit","One story","N Ames","301906"
"0528164010","3350 FOXLEY DR","277600","4/1/2003 12:00:00 AM","Partial","309300","Dwg&Lot","2002","2384","929","12943","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","NRidgHt","307047"
"0528164070","3316 FOXLEY DR","631000","4/1/2015 12:00:00 AM","Normal","631000","Dwg&Lot","2002","2777","2425","12335","2","Yes","2","Single-family detached (includes detached townhouses)","One story","NRidgHt","201503646"
"0528164090","3302 FOXLEY DR","437500","8/1/2004 12:00:00 AM","Normal","425300","Dwg&Lot","2002","2906","1072","16237","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","NRidgHt","412232"
"0528166010","3347 FOXLEY DR","270845","4/1/2003 12:00:00 AM","Partial","300200","Dwg&Lot","2002","2306","988","13713","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","NRidgHt","308604"
"0528168050","3812 VALLEY VIEW RD","305990","9/1/2003 12:00:00 AM","Partial","336000","Dwg&Lot","2002","2607","1144","11997","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","NRidgHt","319636"
"0528168060","3806 VALLEY VIEW RD","285000","8/1/2005 12:00:00 AM","Abnorml","269600","Dwg&Lot","2002","2349","0","11997","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","NRidgHt","511103"
"0528168070","3716 VALLEY VIEW RD","345000","7/1/2016 12:00:00 AM","Normal","305400","Dwg&Lot","2002","2399","450","11997","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","NRidgHt","201606910"
"0528168080","3710 VALLEY VIEW RD","330000","8/1/2002 12:00:00 AM","Partial","360900","Dwg&Lot","2002","2633","0","11997","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","NRidgHt","214007"
"0528168090","3704 VALLEY VIEW RD","288900","7/1/2003 12:00:00 AM","Partial","283800","Dwg&Lot","2002","2367","0","14061","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","NRidgHt","315261"
"0528170060","3032 ROXBORO DR","290000","10/1/2014 12:00:00 AM","Normal","262100","Dwg&Lot","2002","1945","583","10625","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","NRidgHt","201409414"
"0528170090","3014 ROXBORO DR","241000","12/1/2004 12:00:00 AM","Normal","259700","Dwg&Lot","2002","1678","1020","9316","3","Yes","1","Single-family detached (includes detached townhouses)","One story","NRidgHt","416348"
"0528170100","3008 ROXBORO DR","197440","2/1/2003 12:00:00 AM","Partial","227700","Dwg&Lot","2002","1627","0","9547","3","Yes","1","Single-family detached (includes detached townhouses)","One story","NRidgHt","303936"
"0528172090","3009 ROXBORO DR","281900","8/1/2016 12:00:00 AM","Normal","253800","Dwg&Lot","2002","1566","1059","9455","3","Yes","0","Single-family detached (includes detached townhouses)","One story","NRidgHt","201607841"
"0528172130","3033 ROXBORO DR","297000","11/1/2015 12:00:00 AM","Normal","255500","Dwg&Lot","2002","1921","0","12144","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","NRidgHt","201511684"
"0528176020","3731 BRIDGEPORT DR","498110","10/1/2002 12:00:00 AM","Partial","497900","Dwg&Lot","2002","2996","1747","14300","4","Yes","2","Single-family detached (includes detached townhouses)","Two story","NRidgHt","219440"
"0528176070","3701 BRIDGEPORT DR","320000","6/1/2010 12:00:00 AM","Normal","324100","Dwg&Lot","2002","2250","1022","13650","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","NRidgHt","1005716"
"0528178030","3717 VALLEY VIEW RD","415000","6/1/2011 12:00:00 AM","Normal","421300","Dwg&Lot","2002","3249","1462","14040","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","NRidgHt","201106215"
"0528178040","3711 VALLEY VIEW RD","376000","7/1/2003 12:00:00 AM","Partial","393400","Dwg&Lot","2002","2107","1539","14040","2","Yes","1","Single-family detached (includes detached townhouses)","One story","NRidgHt","801811"
"0528178050","3705 VALLEY VIEW RD","341133","3/1/2003 12:00:00 AM","Partial","371300","Dwg&Lot","2002","1993","1542","14040","1","Yes","1","Single-family detached (includes detached townhouses)","One story","NRidgHt","306217"
"0528178080","3808 BRIDGEPORT DR","440000","4/1/2004 12:00:00 AM","Normal","394900","Dwg&Lot","2002","2625","1443","16900","4","Yes","2","Single-family detached (includes detached townhouses)","Two story","NRidgHt","201611019"
"0528180010","3133 BURNHAM DR","320700","6/1/2012 12:00:00 AM","Normal","343000","Dwg&Lot","2002","1925","1157","9750","2","Yes","1","Townhouse:  end unit","One story","NRidgHt","201207117"
"0528180020","3127 BURNHAM DR","400000","1/1/2015 12:00:00 AM","Normal","367500","Dwg&Lot","2002","2148","1395","10010","1","Yes","2","Townhouse:  end unit","One story","NRidgHt","201500474"
"0528180090","3027 BURNHAM DR","45000","11/1/2002 12:00:00 AM","Normal","357300","Dwg&Lot","2002","2078","1236","6650","1","Yes","2","Townhouse:  end unit","One story","NRidgHt","218270"
"0528180100","3021 BURNHAM DR","367500","8/1/2016 12:00:00 AM","Normal","315000","Dwg&Lot","2002","1726","1200","8960","1","Yes","1","Townhouse:  end unit","One story","NRidgHt","201608265"
"0528186010","3140 BURNHAM DR","286500","9/1/2009 12:00:00 AM","Normal","277500","Dwg&Lot","2002","1712","1196","16770","3","Yes","1","Single-family detached (includes detached townhouses)","One story","NRidgHt","201300026"
"0528228355","2302 WESTWIND DR","224500","7/1/2014 12:00:00 AM","Normal","209900","Dwg&Lot","2002","1263","1095","2824","2","Yes","1","Townhouse:  end unit","One story","Blmngtn","201406771"
"0528228360","2304 WESTWIND DR","246990","5/1/2006 12:00:00 AM","Normal","231900","Dwg&Lot","2002","1511","1038","2938","2","Yes","1","Townhouse:  end unit","One story","Blmngtn","605504"
"0528235040","3919 BRICKMAN AVE","203990","5/1/2003 12:00:00 AM","Partial","251300","Dwg&Lot","2002","1993","758","7886","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","Gilbert","311071"
"0528235050","3915 BRICKMAN AVE","183200","6/1/2006 12:00:00 AM","Normal","208800","Dwg&Lot","2002","1509","457","7861","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","Gilbert","201610381"
"0528235060","3909 BRICKMAN AVE","214000","9/1/2012 12:00:00 AM","Normal","226400","Dwg&Lot","2002","1596","742","8733","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","Gilbert","201211777"
"0528235080","3837 BRICKMAN AVE","188426","4/1/2002 12:00:00 AM","Partial","225100","Dwg&Lot","2002","1789","0","9449","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","Gilbert","206319"
"0528235090","3827 BRICKMAN AVE","275000","8/1/2014 12:00:00 AM","Normal","249300","Dwg&Lot","2002","2267","0","8068","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","Gilbert","201407380"
"0528235110","3826 WELBECK DR","164000","1/1/2005 12:00:00 AM","Normal","183300","Dwg&Lot","2002","1414","0","11621","3","Yes","1","Single-family detached (includes detached townhouses)","Split level","Gilbert","804023"
"0528240050","3917 WESTLAWN DR","188000","7/1/2008 12:00:00 AM","Normal","211900","Dwg&Lot","2002","1720","0","8010","3","Yes","1","Single-family detached (includes detached townhouses)","Two story","Gilbert","808107"
"0528240060","3911 WESTLAWN DR","184100","3/1/2009 12:00:00 AM","Normal","203400","Dwg&Lot","2002","1419","353","7750","3","Yes","1","Single-family detached (includes detached townhouses)","Split level","Gilbert","903212"
"0528240070","3907 WESTLAWN DR","240000","5/1/2014 12:00:00 AM","Normal","252100","Dwg&Lot","2002","1960","625","7851","4","Yes","2","Single-family detached (includes detached townhouses)","Two story","Gilbert","201404216"
"0528240110","3916 BRICKMAN AVE","211000","10/1/2002 12:00:00 AM","Partial","238600","Dwg&Lot","2002","1992","0","7901","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","Gilbert","217391"
"0528240120","3920 BRICKMAN AVE","248950","7/1/2002 12:00:00 AM","Partial","278800","Dwg&Lot","2002","2494","0","8048","4","Yes","1","Single-family detached (includes detached townhouses)","Two story","Gilbert","211163"
