"Parcel ID","Address","Sale Price","Sale Date","Sale Condition","Assessed Value","Parcel Type","Year Built","Total Living Area","Finished Bsmt Area","Lot Area","Bedrooms","Central Air","Fireplaces","Occupancy","Style","Neighborhood","INSTRUMENTNUMBER"
"0527145040","4008 FLETCHER BLVD","160000","1/1/2011 12:00:00 AM","Normal","207300","Dwg&Lot","1990","1293","682","4993","2","Yes","0","Townhouse:  end unit","One story","Stonebr","201101195"
"0527180040","3629 FLETCHER BLVD","215000","12/1/2014 12:00:00 AM","Normal","207200","Dwg&Lot","1990","1341","637","10176","2","Yes","1","Single-family detached (includes detached townhouses)","One story","Gilbert","201411221"
"0527180050","3705 FLETCHER BLVD","128900","1/1/1992 12:00:00 AM","Normal","217100","Dwg&Lot","1990","1428","772","10176","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Gilbert","293-88"
"0527180060","3713 FLETCHER BLVD","165000","6/1/2000 12:00:00 AM","Normal","214500","Dwg&Lot","1990","1346","645","10176","3","Yes","1","Single-family detached (includes detached townhouses)","Split level","Gilbert","7792"
"0527180070","3721 FLETCHER BLVD","230000","12/1/2015 12:00:00 AM","Normal","227900","Dwg&Lot","1990","1622","510","10176","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Gilbert","201600095"
"0527180080","3803 FLETCHER BLVD","210100","7/1/2013 12:00:00 AM","Normal","190000","Dwg&Lot","1990","1291","0","10176","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Gilbert","201308942"
"0527180090","3811 FLETCHER BLVD","140000","1/1/1992 12:00:00 AM","Normal","212600","Dwg&Lot","1990","1523","314","10176","3","Yes","1","Single-family detached (includes detached townhouses)","One story","Gilbert","290-304"
"0527180100","3817 FLETCHER BLVD","180500","5/1/2009 12:00:00 AM","Normal","221200","Dwg&Lot","1990","1442","0","11851","3","Yes","0","Single-family detached (includes detached townhouses)","One story","Gilbert","908015"
"0527181020","3905 FLETCHER BLVD","149000","9/1/1998 12:00:00 AM","Normal","204400","Dwg&Lot","1990","1241","793","5200","2","Yes","1","Townhouse:  end unit","One story","Stonebr","201400885"
"0527181030","3909 FLETCHER BLVD","165000","6/1/2004 12:00:00 AM","Normal","192200","Dwg&Lot","1987","1201","838","5202","2","Yes","0","Townhouse:  end unit","One story","Stonebr","201200870"
