"Parcel ID","Address","Sale Price","Sale Date","Sale Condition","Assessed Value","Parcel Type","Year Built","Total Living Area","Finished Bsmt Area","Lot Area","Bedrooms","Central Air","Fireplaces","Occupancy","Style","Neighborhood","INSTRUMENTNUMBER"
"0526353110","2813 DUFF AVE","75000","10/1/1993 12:00:00 AM","Abnorml","521600","Dwg&Lot","1993","2232","1732","77550","2","Yes","1","Single-family detached (includes detached townhouses)","One story","N Ames","564-286"
"0527140020","4001 FLETCHER BLVD","184000","1/1/1997 12:00:00 AM","Normal","265900","Dwg&Lot","1991","1827","960","5794","2","Yes","0","Townhouse:  end unit","One story","Stonebr","9700447"
"0527140030","4005 FLETCHER BLVD","219000","9/1/2014 12:00:00 AM","Normal","209200","Dwg&Lot","1991","1282","852","5794","2","Yes","1","Townhouse:  end unit","One story","Stonebr","201408299"
"0527140040","4009 FLETCHER BLVD","159900","8/1/1994 12:00:00 AM","Normal","234600","Dwg&Lot","1991","1530","442","5794","2","Yes","1","Townhouse:  end unit","One story","Stonebr","9409037"
"0527140050","4013 FLETCHER BLVD","266500","5/1/2016 12:00:00 AM","Normal","240100","Dwg&Lot","1991","1390","1059","5794","1","Yes","0","Townhouse:  end unit","One story","Stonebr","201604793"
"0527140060","4017 FLETCHER BLVD","249900","3/1/2015 12:00:00 AM","Normal","262000","Dwg&Lot","1992","1539","1446","5794","1","Yes","1","Townhouse:  end unit","One story","Stonebr","201502461"
"0527140070","4021 FLETCHER BLVD","227000","2/1/2005 12:00:00 AM","Abnorml","235400","Dwg&Lot","1992","1391","1076","5794","2","Yes","0","Townhouse:  end unit","One story","Stonebr","510062"
"0527140080","4025 FLETCHER BLVD","187500","6/1/2012 12:00:00 AM","Normal","249700","Dwg&Lot","1992","1516","892","5794","2","Yes","0","Townhouse:  end unit","One story","Stonebr","201207343"
"0527140090","4029 FLETCHER BLVD","180000","10/1/2008 12:00:00 AM","Normal","224700","Dwg&Lot","1993","1337","733","5395","2","Yes","1","Townhouse:  end unit","One story","Stonebr","811918"
"0527145020","4000 FLETCHER BLVD","123670","1/1/1992 12:00:00 AM","Partial","206600","Dwg&Lot","1991","1328","414","4503","2","Yes","0","Townhouse:  end unit","One story","Stonebr","9806584"
"0527145030","4004 FLETCHER BLVD","234000","11/1/2013 12:00:00 AM","Normal","221300","Dwg&Lot","1991","1373","1096","4738","2","Yes","1","Townhouse:  end unit","One story","Stonebr","201313347"
"0527145050","4012 FLETCHER BLVD","163000","7/1/1994 12:00:00 AM","Normal","237700","Dwg&Lot","1991","1430","970","5005","1","Yes","1","Townhouse:  end unit","One story","Stonebr","515144"
"0527145060","4016 FLETCHER BLVD","229000","9/1/2015 12:00:00 AM","Normal","215300","Dwg&Lot","1991","1346","740","5005","2","Yes","0","Townhouse:  end unit","One story","Stonebr","201509367"
"0527145070","4020 FLETCHER BLVD","175000","10/1/2000 12:00:00 AM","Normal","224200","Dwg&Lot","1991","1537","348","5005","2","Yes","0","Townhouse:  end unit","One story","Stonebr","11840"
"0527145080","4024 FLETCHER BLVD","191500","1/1/2010 12:00:00 AM","Normal","203400","Dwg&Lot","1992","1280","352","5005","2","Yes","0","Townhouse:  end unit","One story","Stonebr","1000612"
"0527145090","4028 FLETCHER BLVD","180000","8/1/2008 12:00:00 AM","Normal","196400","Dwg&Lot","1992","1280","752","5070","2","Yes","0","Townhouse:  end unit","One story","Stonebr","809729"
"0527145100","4032 FLETCHER BLVD","187500","9/1/2005 12:00:00 AM","Normal","238200","Dwg&Lot","1992","1457","784","5070","2","Yes","1","Townhouse:  end unit","One story","Stonebr","511880"
"0527145110","4036 FLETCHER BLVD","227500","12/1/2002 12:00:00 AM","Normal","248100","Dwg&Lot","1992","1702","522","5070","1","Yes","0","Townhouse:  end unit","One story","Stonebr","221589"
"0527146050","4123 STONE BROOKE RD","221000","4/1/2011 12:00:00 AM","Normal","228000","Dwg&Lot","1993","1401","863","5389","2","Yes","1","Townhouse:  end unit","One story","Stonebr","201104000"
